company,id,city,dep,sec
GÖKHAN TEKSTİL SAN. VE TİC A.Ş.,1617,Denizli,EE,TEKSTİL
GÖKSAN BİLGİ SİSTEMLERİ TEK.ŞTİ.,1618,Ankara,CS,
GÖKSAN BİLİŞİM TEKNOLOJİLERİ TİC.LTD.ŞTİ.,2281,Ankara,CS,BİLİŞİM
"GÖKSUN TAAHHÜT İNŞ İMALAT SANAYİ İTHALAT İHRACAT VE TİCARET ltd şti
İMALAT",2282,Ankara,IE,
GÖKTAŞ YASSI HADDE MAMULLERİ SAN. VE TİC. A.Ş.,1619,Kocaeli,EE,BORU VE PROFİL ÜRETİMİ
GÖLTAŞ ÇİMENTO A.Ş.,1620,İstanbul,EE,
Göltaş Göller Bölgesi Çimento Sanayi ve Ticaret A.Ş.,6173,Isparta,CS,
GP GRADERS Uretim,2283,Victoria,IE,
GRANDEYE  VISION SAN.VE TİC.LTD.ŞTİ.,1621,Ankara,CS EE,
GRAS SAVOYE,3333,Ankara,IE,Danışmanlık
GreenWay Gunes Sistemleri Enerji Uretim Sanayi ve Ticaret Anonim Sirketi,2939,Mersin,EE ME,
Greenway Güneş Sistemleri Enerji  Üretim Sanayi ve Ticaret AŞ,4299,İstanbul,ME,Renewable Energy
GREIF,3283,İstanbul,IE,Industrial packaging
GREIF,3401,İstanbul,IE,Endüstiriyel Ambalaj
greif,3446,Ankara,IE,Industrial Packaging
Grid Telekomünikasyon Hizmetleri A.Ş.,2882,İstanbul,CS,
Groupe Renault,5348,Paris,CS,Automotive Industry
Groupe Renault,5630,Tanger,IE,
GRUNDFOS,4564,Kocaeli,IE,Sanayi
Grundfos,4809,Tatabánya,IE,
GRUNDIG ELEKTRONİK A.Ş.,2284,Diğer,EE,
GSL MÜHENDİSLİK MÜŞAVİRLİK TİC. LTD.ŞTİ.,1622,Ankara,EE,BİLİŞİM
GST Medikal San. Tic. A.Ş.,5354,Ankara,EE,Medical Equipment
GSW Maschinenbau GmbH,5557,Waibstadt,IE,Metal
HaritaEvi Limited Sirketi,5779,Ankara,CS,CS
HARMONY BİLGİSAYAR SAN. VE TİC. LTD. ŞTİ.,1627,Ankara,CS EE,BİLİŞİM
Harmony Medical Solutions,4814,Nashville,EE,"Biomedical, Electrical and Electronics Engineering"
HARPUT HOLDİNG-HARPUT TEKSTİL SANAYİ VE TİCARET A.Ş. KİNTEKS ŞUBESİ,5603,Bursa,IE,üretim
Harvard Business School Istanbul Research Centre,4584,İstanbul,IE,
HARVARD UNIVERSITY BIO-ACOUSTIC,2680,CAMBRIDGE,EE,
HAS ÇELİK VE HALAT SAN. TİC. A.Ş.,1628,Kayseri,IE,ÇELİK VE HALAT ÜRETİM
HAS-EL Teknik Makina Savunma,6078,Ankara,ME,defense industry
HASÇELİK,2516,Kayseri,EE,ÜRETİM
Hasdem Makine İmalat Limited Şirketi,3813,Ankara,ME,
Haser Yazılım,3801,Ankara,CS,
Hatboru Çelik Boru San. Tic. Ltd. Şti.,2474,Hatay,IE,Demir-Çelik
Hava Lojistik 3. Hava İkmal Bakım Merkezi Komutanlığı,5699,Ankara,EE,Savunma
HAVATEK MACHINE INDUSTRY AND TRADE CORPORATION,3897,İzmir,ME,"Pipe Line, mechanical engineering"
Havelsan,5139,İstanbul,EE,"Cybersecurity, IT, Defense"
Havelsan Ehsim,3520,Ankara,CS EE,Defense
HAVELSAN Ehsim,5117,Ankara,IE,Defense
HAVELSAN ELEKTRONİK SAN. VE TİC. A.Ş.,1630,Ankara,CS EE IE,"ELEKTRONİK GÜVENLİK, BİLGİ SİSTEMLERİ, SİMULASYON SİSTEMLERİ"
HAVELSAN Naval Combat Management Technologies Center,5140,İstanbul,EE,Defense
Havelsan radar teknoloji,2705,Ankara,EE,Radar teknoloji muhendislij
Havelsan Radar Teknoloji,3523,Ankara,IE ME,Radar teknoloji muhendisliği/Üretim
HAYAT KAĞIT VE ENERJİ SAN.VE TİC.A.Ş.,1631,Çorum,EE,
HAYAT KAĞIT VE ENERJİ SAN.VE TİC.A.Ş.,3630,Çorum,IE,
HAYAT KİMYA,2599,İstanbul,CS,ÜRETİM
Hayat Kimya,4984,Kocaeli,IE,Üretim
Hazel Bilişim Limited Şirketi - Hazelcast,3055,İstanbul,CS EE,
Hazeran Proje Sandalye,4332,Ankara,IE,Furniture
Hazeran Proje Sandalye,4333,Bursa,IE,Furniture
HAZİNE MÜSTEŞARLIĞI,1632,Ankara,CS IE,KAMU
Hazine Müsteşarlığı -Kamu Finansman Genel Müdürlüğü,2552,Ankara,IE,KAMU FİNANSMAN
Heavy Industries Taxila,5550,Rawalpindi,ME,Ordnance
Heavy Mechanical Complex (Private) Limited,5410,Taxila,ME,Manufacturing
Heidelberg Engineering GmbH,3173,Heidelberg,EE,
Heinrich Wagner Sinto  Maschinenfabrik GmbH,4385,Bad Laasphe,ME,Heavy industry and moulding systems.
Hekimoğlu Döküm,2546,Trabzon,EE IE ME,DÖKÜM
HELEZON BİLGİSAYAR DANIŞMANLIK LTD. ŞTİ.,5592,Ankara,CS,
HEMA ENDUSTRI,1633,Tekirdağ,IE ME,ÜRETIM
Hemaş Endüstriyel Ürünler San. Tic. Ltd. Şti.,3320,Ankara,ME,
Hemosoft Bilişim ve Eğitim Hizmetleri A.Ş.,2459,Ankara,CS EE,Yazılım
Hercules Wear Biomedical,4847,Ankara,EE,Biomedical
HERMES KART TEKNOLOJİLERİ LTD.ŞTİ.,1634,İzmir,CS,
Hero Gıda Sanayi ve Ticaret A.Ş.,2819,Ankara,IE,Gıda
"HES HACILAR ELEKTRİK SANAYİ ve TİC. A.Ş
Kalite Kontrol",2287,Kayseri,IE,
HES HACILAR ELEKTRİK SANAYİ VE TİCARET A.Ş.,1635,Kayseri,EE,KABLO VE TEL ÜRETİMİ
HEWLETT PACKARD CO.,1636,İstanbul,CS EE IE,BİLGİSAYAR
HEXAGON STUDIO,4607,Ankara,ME,ARGE
HEY TEKSTİL,2555,İstanbul,IE,ÜRETİM
HİDROAN Hidrolik&Pnömatik,3293,Ankara,IE,Üretim
Freudenberg Sealing Technologies Sanayi ve Ticaret A.Ş.,5579,Bursa,ME,Sealing Technologies - Sızdırmazlık Endüstrisi
FRITO LAY GIDA SAN. VE TİC.A.Ş.,1597,Mersin,IE,
FRİTO-LAY GIDA SAN. VE TİC. A.Ş.,1598,İstanbul,IE,GIDA
FRİTOLAY,2517,İstanbul,IE,ÜRETİM
FRUKO MEŞRUBAT SAN.LTD.ŞTİ.,1599,Adana,IE,
FSE MÜHENDİSLİK VE DANIŞMANLIK İNŞAAT SAN. TİC. A.Ş.,4706,Ankara,EE,Energy
Fujitsu - Germany,5859,Stuttgart,CS,Informatics or Computer Science
Fujitsu Technology Solutions Bilişim Lim. Şti.,3935,Ankara,CS,ICT
Fumera Ar-Ge Yazılım  Müh. İml. San. ve Ltd. Şti.,3442,Ankara,CS EE,"Electronics, Mechanics, Software Engineering"
Futuris Elektronik Yazılım Tic.Ltd.Şti.,6196,Ankara,EE,
G & G SOFT YAZILIM,1600,İstanbul,CS EE,BİLİŞİM
Galaksiya,6066,İzmir,CS,"yazılım geliştirme, yapay zeka ve büyük veri, eğitim hizmeti"
Galen Group,4352,Ankara,IE,"İş Makinaları,Çelik,Döküm,Dövme,Forklift"
Galen Grup,4930,Ankara,ME,İş Makineleri
Galipoğlu Hidromas,4298,Konya,IE,
GAMA ENDÜSTRİ TESİSLERİ İMALAT VE MONTAJ A.Ş.,1601,Ankara,CS,İNŞAAT
GAMA ENDÜSTRİ TESİSLERİ İMALAT VE MONTAJ A.Ş.,4050,Ankara,EE,İNŞAAT
GAMA ENDÜSTRİ TESİSLERİ İMALAT VE MONTAJ A.Ş.,4502,Ankara,IE,İNŞAAT
GAMA Enerji A.Ş,3830,Ankara,IE,Energy
Gama Enerji A.Ş,4207,Ankara,ME,Energy
GAMA Güç Sistemleri,4476,Ankara,ME,Enerji
Gama Güç Sistemleri Müh. ve Taah. A.Ş.,2276,Ankara,CS EE,
Gama Turizm ve Ticaret A.Ş,3604,Ankara,ME,
Gamebrain Yazılım Teknolojileri Limited Şirketi,5460,Ankara,CS,"CS, Indie games"
Gamegos,4944,İstanbul,CS,Computer Games
Gamenhencer Oyun Yazılım Araştırma Geliştirme Eğitim Danışmanlık San. ve Tic. Ltd. Şti.,5717,Ankara,CS,"Yazılım Geliştirme, Ar-Ge"
Ganja Automobile Plant,5325,Ganja,ME,Automotive
GANTEK TEKNOLOJİ,1602,İstanbul,CS EE,BİLGİ TEKNOLOJİLERİ TELEKOMÜNİKASYON
GAP Güneydoğu Tekstil,3278,Malatya,IE,Tekstil
GARANTİ BANKASI A.Ş.,2029,İstanbul,CS IE,BANKACILIK
GARANTİ BANKASI GENEL MÜDÜRLÜĞÜ,1603,İstanbul,IE,
GARANTİ BİLİŞİM TEKNOLOJİ,1604,İstanbul,CS EE IE,BİLİŞİM
Garanti Ödeme Sistemleri A.Ş.,6015,İstanbul,IE,Bankacılık
Garanti Teknoloji,6007,İstanbul,EE IE,BİLİŞİM
Garnizon Bilgi Güvenliği,4849,Ankara,CS,Cyber Security
Gata Komutanlığı Biyomedikal ve Klinik Mühendisliği Merkezi Başkanlığı,2277,Ankara,CS EE ME,
GATE Elektronik,2482,Ankara,CS EE,Elektrik
GATE Elektronik,2787,Ankara,IE,ÜRETİM
Gates Powertrain,3958,İzmir,IE,"Manufacturing, Metal Parts"
Gates Powertrain,3960,İzmir,IE,Manufacturing and metal parts
Gauss Statistical Solutions,5968,Ankara,CS,"CS, Statistics"
Gaziglobal Turizm ve Bilgi Teknolojileri A.Ş.,3343,İstanbul,CS,Turizm ve Bilgi Teknolojileri
GAZİOSMANPAŞA HASTANESİ,1605,İstanbul,IE,
GCLAB MÜHENDİSLİK,5955,Ankara,EE,"System design, electronic design, control systems design, signal processing algorithms design, consultancy, system engineering, project management and"
GDS Mühendislik,3313,Ankara,EE,Robotics
GDS Mühendislik,4149,Ankara,ME,Robotics
GDY PİKSEL YAZILIM REKLAM BİLİŞİM ÜRÜN VE HİZ.TİC.LTD.ŞTİ.,1606,Ankara,CS,
GE HEALTHCARE TÜRKİYE,1607,İstanbul,IE,
Ficep S.p.A.,5336,Varese,ME,
FİDES TEKNOLOJİ VE GÜVENLİK SİSTEMLERİ TİC.LTD.ŞTİ.,1586,Ankara,EE,
Figensoft,3644,Ankara,CS,
FİGES A.Ş.,5315,Ankara,EE IE,"Otomotiv, Savunma ve Havacılık, Raylı Sistemler"
"Fil Filtre Ltd. Şti.
ÜRETİM",2272,Hatay,IE,
FİNA Enerji,4650,İstanbul,EE,Enerji
FİNANSBANK,1587,İstanbul,CS IE,BANKACILIK
Fintek A.S,2273,Ankara,CS EE IE,
Firmasoft Technologies,3936,İstanbul,CS,Software
FNSS SAVUNMA SİSTEMLERİ A.Ş.,1589,Ankara,CS EE IE ME,"ÜRETİM, ARGE"
FNSS SAVUNMA SİSTEMLERİ A.Ş.,3702,Ankara,IE,Yönetim
FOKUS BİLGİSAYAR SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.,1590,İstanbul,EE,BİLİŞİM
Fompak,6023,Bursa,IE,Automative
Fonet Bilgi Teknolojileri A.Ş.,3449,Ankara,CS,
Ford Otomotiv Sanayi A.S,3938,İstanbul,EE IE,Automotive
FORD OTOMOTİV SANAYİ A.Ş.,1591,Kocaeli,IE ME,
FORD OTOMOTİV SANAYİ A.Ş.,2836,Eskişehir,EE IE,
Ford Otomotiv Sanayi A.Ş.,3594,Kocaeli,EE,
FORD OTOMOTİV SANAYİ A.Ş.,4095,Eskişehir,ME,
Ford Otosan,4623,İstanbul,ME,
Foriba,5858,İstanbul,CS,E-dönüşüm
Form Mühendislik LTD. ŞTİ.,3504,Ankara,EE,Elektrikli Isıtma ve Isı İzleme Sistemleri
FORM SÜNGER,1592,Kayseri,IE ME,ÜRETIM
Formalis Bilgi Teknolojileri A.Ş,5896,İstanbul,CS,Software
Formfleks Yalıtım Ürünleri San. ve Tic. A.Ş.,5639,Bursa,IE,Otomotiv
FORSNET,3132,Ankara,CS,YAZILIM
FORTE BİLİŞİM VE YAZILIM TEKNOLOJİLERİ TİCARET A.Ş.,1593,Ankara,CS,
FORTE Consultancy,2605,İstanbul,IE,DANIŞMALIK
ForteArGe,5934,Ankara,EE,
ForteArGe Bilişim Mühendislik Danışmanlık Ltd. Şti.,5397,Ankara,CS,"Software development, Consultancy"
FORTIS,1594,İstanbul,CS IE,BANKACILIK
FORTIS  EMEKLİLİK A.Ş.,1595,İstanbul,CS,ULUSLARARASI EMEKLİLİK VE HAYAT SİGORTACILIĞI
FOTECH FİBER OPTİK TEKNOLOJİK HİZMETLER SAN. TİC.,1596,İstanbul,CS EE,BİLİŞİM
FOUNTAIN LLC,2274,Plano,CS,
Frakto Malzeme Teknolojileri Araştırma Geliştirme Sanayi ve Ticaret Limited Şirketi,5668,Ankara,ME,Mechanical Engineering
Franke,5027,Manisa,IE,"Kitchen Systems,FoodService Systems,Water Systems,Coffee Systems"
Fraunhofer IAO,5881,Stuttgart,CS,
Fraunhofer IIS,2758,Erlangen,CS EE,
Fraunhofer IIS,4882,Nuremberg,CS,WLAN Signals
Fraunhofer IIS-NUREMBERG,3670,NUREMBERG,EE,
Fraunhofer Institute for Integrated Circuits IIS,2829,Dresden,CS EE,
Fraunhofer-Gesellschaft,2541,Münih,CS EE,
"Fredrick, Fredrick & Heller",4348,Cleveland,EE,Electrical&Mechanical Engineering
"Free University of Brussels, Electrochemical and Surface Engineering Reseach Group",3229,Bruksel,ME,"Research, ARGE"
Frekans Makina San,2686,Denizli,EE IE ME,
Fresenius Medikal Hizmetler A.Ş.,3789,Antalya,CS EE,Elektronik
Freudenberg Sealing Technologies Sanayi ve Ticaret A.Ş.,4776,Bursa,IE,Automotive
Freudenberg Sealing Technologies Sanayi ve Ticaret A.Ş.,5573,Bursa,ME,Sealing Technology - Sızdırmazlık Endüstrisi
GT-ARC,4119,Berlin,CS EE,"Smart Cities, Energy/Smart Grid, Electro-mobility, Logistics & Transportation, Telecommunications & Future Internet, Security, Health, Government & Ed"
GTech,5800,İstanbul,CS,Technology
GuavaPay,6300,Baku,CS,"Finance, Internet and Mobile Banking, Processing systems"
GUI Consultancy,4160,Ankara,,
Gulf Cryo,4819,Dubai Emirate,IE,"Manufacturing and supplying industrial, medical and specialty gases"
GUNAM,3566,Ankara,,Solar energy research and applications
Guney Celik,3489,Adana,IE,
Guru Akademi,5069,Ankara,IE,consultancy
GÜBRETAŞ,3827,Ankara,CS,Tarım
GÜÇSAN MAKİNA,4603,Ankara,IE ME,"Makina , Madencilik"
Güleçler Çorap ve Tekstil Ürünleri San. Tic. Ltd. Şti,3370,Ankara,IE,Tekstil
Gülermak Ağır Sanayi İnşaat ve Taahhüt Anonim Şirketi,5981,Ankara,ME,
Güleryüz Otobüs Fabrikası,4720,Bursa,IE,Automotive
Gülmelet Galveniz,3187,İstanbul,IE,üretim
GÜLSAN SENTETİK DOKUMA,1623,Gaziantep,EE,TEKSTİL
GÜMRÜK VE TURİZM İŞLETMELERİ TİCARET A.Ş.,4798,Ankara,CS,
Gündüz Kardeşler,5708,Ankara,ME,Üretim
Güneş Ekspress Havacılık A.Ş.,2880,Antalya,IE,
GÜNEŞ SİGORTA ANONİM ŞİRKETİ,4595,İstanbul,IE,Insurance-Sigortacılık
Günhan Group,3584,Ankara,IE,ÜRETİM
Gür-San,4771,Ankara,ME,Ağır iş makinaları
GÜRAL PORSELEN,5193,Kütahya,IE,"Porselen, Mühendislik, Üretim"
GÜRALLAR ARTCRAFT,3115,Kütahya,IE,ÜRETİM
"Gürallar Artcraft, LAV",5466,Kütahya,ME,
GÜRİŞ HOLDİNG,1624,Ankara,CS,"İNŞAAT,ENERJİ,TURİZM, SİGORTA, BİLGİ TEKN."
GÜRİŞ İNŞAAT,1625,Ankara,CS,İNŞAAT
GÜRİŞ MAKİNA VE MONTAJ SANAYİ A.Ş.,4622,Ankara,ME,"Makina,Montaj,Enerji"
Gürok Tur. ve Mad. A.S LAV,3714,Kütahya,CS IE,
GÜRSAN,4772,Ankara,ME,İNŞAAT MAKİNALARI SANAYİ (ÜRETİM/ARGE)
GÜRSAN,4778,Ankara,ME,İnşaat Makinaları Sanayi
GÜRTEK Proje İmalat Montaj Müh. İnş. San. ve Dış Tic. LTD. ŞTİ.,3439,Ankara,ME,ME
Güven Makina Ve İmalat Sanayi,3858,Ankara,ME,Makine Mühendisliği
GY Mühendislik Mimarlık ve Enerji Danışmanlık Ticaret A.Ş.,5105,Ankara,EE,Energy
H.K. Cement Industries Pvt. Ltd.,5762,Srinagar,ME,Private
Habaş,3559,İzmir,ME,
Habaş,3596,Ankara,IE,
HABERTÜRK GAZETECİLİK ve MATBAACILIK A.Ş.,4292,Ankara,ME,
HAIVISION : Enterprise Video Streaming & IPTV Solutions,5674,Rendsburg,EE,"Software encoding/decoding, video stream transport and management, contribution of video to the recording and management of media assets, publication"
Hakkı Usta Ogulları Mak. San. Tic. Ltd. Sti.,2760,Aydın,ME,
HALICI BİLGİ İŞLEM,1626,Ankara,CS EE,"BİLİŞİM, YAZILIM"
Halk Ekmek,6004,Ankara,IE,Üretim
HALKBANK,4085,Ankara,IE,BANKING
HALKBANK,4742,Ankara,IE,finans
HALKBANK,5320,İstanbul,IE,FINANCE
HALKBANK,5430,İstanbul,CS,Banking
HALKBANK,5531,İstanbul,IE,BANKING
HALKBANK ERZURUM BÖLGE KOORDİNATÖRLÜĞÜ,5580,Erzurum,IE,Finans
HANSON HEIDELBERG CEMENT GROUP,2285,Flintshire,EE,
HİDROAN Hidrolik&Pnömatik,4885,Ankara,EE,"Üretim, ARGE"
Hidrokon Konya Hidrolik Mak. San. Tic .Ltd. Şti.,3262,Konya,IE,Araç üstü hidrolik mobilvinç
HİDROMEK HİDROLİK MAKİNE,1637,Ankara,IE ME,ÜRETIM
HİDROPOL MÜHENDİSLİK,3641,Ankara,ME,
Hidrosan Hidrolik Pnömatik San. Tic. Ltd. Şti.,5342,Adana,ME,"Makine - Projelendirme, Hidrolik & Pnömatik Ekipman Imalatı ve Ticareti,"
High Tech Park,4693,Baku,CS,IT
Hilton Garden Inn Konya,3930,Konya,IE,Turizm
HİLTON İZMİR,1638,İzmir,IE,
Hino Pak,5071,Karachi,ME,Training Center
Hipo,3929,İstanbul,CS,Computer Engineering
HİSAR ÇELİK DÖKÜM SAN. VE TİC. A.Ş.,1639,Kocaeli,EE,ÇELİK ÜRETİMİ
Hisarlar A.Ş,3271,Eskişehir,EE IE ME,"OTOMOTİV, MAKİNA SANAYİİ"
Hitachi,4023,İstanbul,CS,IT
Hitachi,4105,Ankara,CS,
HİTİT BİLGİ TEKNOLOJİLERİ,1640,İstanbul,CS EE,BİLİŞİM
Hitit Seramik,6239,Uşak,ME,Ceramic coating tiles
Hitit Teknik Yapi Sti.,4334,Ankara,IE,Insaat
HMI Ventures,5181,Karachi,CS,Software
HMS Makina Sanayi,2826,İzmir,ME,Havacılık ve Uzay sanayinden Tarım Makinalarına kadar çok değişik sektörlerde faaliyet gösterir.
HMS Makina Sanayi,3831,Manisa,IE,Manufacturing
Holcim (Azerbaijan) OJSC,4600,Baku,IE,
Honda Bora,4136,Ankara,IE,"IE, Automobile"
HONDA TÜRKİYE,1641,Kocaeli,EE IE,OTOMOTİV
HONDA TÜRKİYE,4818,Kocaeli,ME,OTOMOTİV
HONEYWELL - HONEYWELL OTOMASYON VE KONTROL SİSTEMLERİ SAN.TİC.A.Ş.,4496,Ankara,EE,Otomasyon - Zayıf Akım
Honeywell Otomasyon ve Kontrol Sistemleri,3531,İstanbul,EE IE,Otomasyon-Zayıf Akım
HORİZON YAZILIM LTD.ŞTİ.,1642,İstanbul,CS,
Horoz Lojistik,4250,İstanbul,CS,Lojistik
HoyTek Engineering,5032,Ankara,CS EE,Military
HP PELZER PİMSA OTOMOTİV A.Ş.,1643,Kocaeli,IE,
HRM SOFT,4224,İstanbul,CS,YAZILIM
HSBC BANK A.Ş.,1644,İstanbul,CS IE,BANKACILIK
HSK Systemair,5582,Ankara,ME,
HSK Systemair,5583,Ankara,IE,
HUAWEI TELEKOMÜNİKASYON DIŞ.TİC.LTD.ŞTİ.,1645,Ankara,CS EE,
Huawei,4463,İstanbul,EE,Telecommunicaton
Huawei,5359,Ankara,CS,Telecommunication
Huawei Telekomunikasyon. LTD. ŞTİ.,4418,İstanbul,CS,multinational networking and telecommunications equipment and services
Hubbell Incorporated,2778,"Shelton, Connecticut",EE,
HUGO BOSS TEKSTİL SAN. LTD.ŞTİ.,1646,İzmir,CS EE IE ME,
HURSOFT YAZILIM VE DONANIM,1647,Ankara,CS,
HUWEI TTELEKOMÜNİKASYON DIŞ TİC. LTD.ŞTİ.,1648,İstanbul,EE,
Hüner Kriko ve Yedek Parça Sanayi ve Ticaret Ltd. Şti.,2576,Bursa,IE,Yedek Parça
Hydrometer Gmbh,2531,Diğer,EE,
"Hytera Communications Corporations, Limited",4517,Shenzhen,IE,
Hyundai Assan Otomotiv Sanayi ve Ticaret A.S,2837,Kocaeli,CS EE IE,Otomativ
I-BİMSA ULUSLARARASI İŞ BİLGİ VE YÖNETİM SİSTEMLER,1651,İstanbul,CS EE IE,BİLİŞİM
GE Renewable Energy A.Ş.,6152,Ankara,ME,
Geekinn,5767,Lahore,CS,Software House
GelişimPark Eğitim Bilişim ve Danışmanlık Ltd. Şti.,3159,Ankara,CS,
Gemak Genel Soğutma San. ve Tic. Ltd. Şti.,3893,Kocaeli,ME,ısıtma-soğutma–klima sektörü
GEMAK GIDA END. MAK. VE TİC. A.Ş.,5448,Ankara,IE ME,Gıda Endüstri Makineleri
GEMAK GIDA ENDÜSTRİ MAK. VE TİC.LTD.ŞTİ.,1608,Ankara,EE,
Gemini Bilişim Teknolojileri A.Ş.,4697,Ankara,CS,Yazılım ve Bilişim
Gempa Mühendislik Çözümleri ve Dış Ticaret,4852,Ankara,ME,Engineering
Genart Medya,4460,İstanbul,IE,Medya
"Genç Pen Alm PVC Doğrama Tur. İnş. San. Tic. ve Erpen Üretici Bayi
Üretim Departmanı",2278,Antalya,IE,
Genda Kimya Makine  San. ve Tic. Ltd. Şti.,5517,İzmir,IE,
Genel Elektrik Sistemleri Yapım ve Mühendislik A.Ş.,3161,Ankara,EE,"154 kV & 380 kV Air Insulated Substations (AIS) on turnkey basis
154 kV & 380 kV Gas Insulated Substations (GIS) on turnkey basis
 Hydro Electric Po"
Genel Energy,3344,Ankara,CS,Oil & Gas
General Electric,3292,İstanbul,EE,
General Electric,3782,Ankara,IE,
General Electric,4025,Lahore,EE,Power and Water
General Electric,4628,Ankara,EE,"Biomedical, elektrik projeleri"
General Electric Healthcare,5520,Ankara,IE,
General Mobile,6159,İstanbul,EE,"Smart Phone Development, Electronics"
General Solarturk Enerji San. Tic. Ltd. Şti.,4448,Gaziantep,EE,Energy
"GENESIS A.S.
Üretim Bölümü",2279,Ankara,IE,
Genesis,4916,Ankara,EE,
GENOM BİLİŞİM TEKNOLOJİLERİ DANIŞMANLIK VE TİC. A.,1609,İstanbul,CS,BİLİŞİM
Genomize,4799,İstanbul,CS,Bioinformatics
GENPA TELEKOMÜNİKASYON VE İLETİŞİM HİZMETLERİ SAN.,1610,İstanbul,CS EE,BİLİŞİM
GENPOWER JENERATÖR SAN. VE TİC. A.Ş.,2774,Ankara,EE,
GENPOWER JENERATÖR SAN. VE TİC. A.Ş.,5246,Ankara,ME,
GENPOWER JENERATÖR SAN. VE TİC.A.Ş.,1611,Ankara,IE,
GEO SONDAJ MAKİNA İMALAT LTD. ŞTİ,2804,Ankara,ME,Machine Production
Georgia Institute of Technology,4439,"Atlanta, Georgia",CS,Computer Science
Georgia Institute of Technology Dr F. Levent Değertekin,5985,"Atlanta, Georgia",EE,Electrical engineering
Geosys,6262,Ankara,CS,Tarim
Geovision,6134,İstanbul,CS,
Gerade Software Inc,5479,Ankara,CS,"Software, informatics"
German-Turkish Advanced Research Centre for ICT,4249,Berlin,CS,"Smart Cities, Energy/Smart Grid, Electro-mobility, Logistics & Transportation, Telecommunications & Future Internet, Security, Health, Government & Ed"
GES ELEKTRİK MALZEMELERİ SANAYİ VE TİCARET LTD.ŞTİ.,1612,İzmir,EE,
GES Mühendislik,5864,Ankara,IE,Savunma sanayi
GESS / OES ORTADOĞU ELEKTRONİK San. Tic. Ltd. Şti.,4100,Ankara,EE,EE
Gestra,3707,Bremen,IE,
GGN Mühendislik Dan. Çelik İml. Montaj. San. Ve Tic. Ltd. Şti,6137,Ankara,ME,
Ghandhara Nissan Limited.,5265,Karachi,ME,
Gıda Tarım Hayvancılık Bakanlığı Destek Hizmetleri Daire Başkanlığı,3178,Ankara,ME,
Gıda Tarım ve Hayvanlılık Bakanlığı Toprak Mahsulleri Ofisi Genel Müdürlüğü,3179,Ankara,ME,
GIPTA A.Ş.,5784,Ankara,IE,
GIS Bilişim Ortaklığı,3822,Ankara,CS,"Geographical information system, system software"
Gigatek Mühendislik,4316,Ankara,ME,
Girişim Eğitim ve Danışmanlık Merkezi Ltd. Şti.,2811,Ankara,IE,
Girişim Elektrik Taahhüt Tic.San.A.Ş.,6140,Ankara,EE,ENERGY
I&S,2765,Ankara,EE,
IAS YAZILIM GELİŞTİRME VE SERVİS HİZMETLERİ,1650,İstanbul,CS EE,YAZILIM
IBM,5685,Karachi,EE,
IBM Deutschland Research and Development GmbH,5417,Böblingen,EE,z/OS Workload Management Development
IBM Ltd. Şti.,3073,Ankara,CS,"Yazılım, Ağ sistemleri, Bilgi Teknolojileri"
IBM Turk,4710,Ankara,CS,
IBM Turk Ltd. Şti.,3328,Ankara,IE,Bilgi Teknolojileri Satış Departmanı
IBM TÜRK LİMİTED ŞİRKETİ,1652,İstanbul,CS EE IE,"YAZILIM, AĞ SİSTEMLERİ, BİLGİ TEKNOLOJİLERİ"
Ibrahim Etem Ulagay ilaç,4067,İstanbul,IE,Healthcare
IBTECH ULUSLARARASI BİLİŞİM VE İLETİŞİM TEK. AR-GE DAN.DESTEK SAN.VE TİC.A.Ş.,1653,İstanbul,CS,
ICF Airports,5360,Antalya,EE,
ICM Yazılım,3746,Ankara,CS,CS
ICS ENTEGRE BİLGİ YAZILIM VE TİC. LTD. ŞTİ.,1654,İstanbul,CS EE,BİLİŞİM
ICterra,4048,Ankara,CS,Software/Communications
IDE Danışmanlık ve Eğitim Hizmetleri,5628,Ankara,CS,
IDE Inovasyon,6058,Ankara,CS,Computer Engineering
Ideagrad,4736,Bishkek,CS,Computer Engineering
Igdır İl Telekom Müdürlüğü,2471,Iğdır,EE,İletişim
IGT Turkey Teknik Hizmetler ve Müşavirlik A.Ş.,5128,Ankara,CS,Information and Communication Technologies
IKEA,4300,Ankara,IE,
ILG Information Technologies,4424,Ankara,CS,Bilişim
IMCOM,3083,Ankara,CS,
IMCOM,3666,Ankara,IE,
Imperial College London,3637,London,,
Imperial Tobacco Sigara ve Tütüncülük Sanayi ve Ticaret A.Ş.,4426,Manisa,EE ME,
Improtex Industries Steel Fabrication Factory,5854,Baku,IE,Production
Impuls Ing. d.o.o.,4029,Rijeka,CS,Software development for energy markets.
IMS Consulting Group,2883,İstanbul,IE,Strategy and Management Consulting
IMS Proje Yönetimi ve Danışmanlık A.Ş.,3376,Ankara,ME,
Incekaralar Tibbi Cihazlar Tic. A.S.,3609,Ankara,EE,EE
Incentro Bilişim,4633,İstanbul,CS,
INDESIT,2664,Manisa,EE IE,ÜRETİM
Indesit,4500,Manisa,IE,
INDEX BİLGİSAYAR SİSTEMLERİ MÜHENDİSLİK SAN. VE Tİ,1655,İstanbul,EE,BİLİŞİM
Indorama Ventures Adana PET Sanayi A.Ş.,4626,Adana,IE,
INDRA Software Labs SL,3651,Lleida,CS,IT
